CustomerID,Gender,Age,Annual Income (BDT),Spending Score (1-100),KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,GMM_Cluster
2640,Male,24,1273889,77,0,2,0,0
2641,Male,49,869595,22,3,3,0,3
2642,Female,48,534709,40,1,0,0,1
2643,Female,31,678697,66,4,4,0,4
2644,Male,26,1089411,78,0,2,0,0
2645,Male,41,438227,44,1,0,0,1
2646,Female,49,1045880,20,3,3,0,3
2647,Female,29,805122,77,4,4,0,4
2648,Male,44,413630,42,1,0,0,1
2649,Female,25,1306122,88,0,2,0,0
2650,Female,25,516284,69,4,4,0,4
2651,Female,39,470032,41,1,0,0,1
2652,Male,59,1477552,36,2,1,0,2
2653,Female,53,1345032,40,2,1,0,2
2654,Female,25,1241353,83,0,2,0,0
2655,Female,34,763939,68,4,4,0,4
2656,Male,48,1341296,20,2,1,0,2
2657,Male,56,1056067,18,3,3,0,3
2658,Male,37,723982,75,4,4,0,4
2659,Male,23,1254201,86,0,2,0,0
2660,Male,55,960695,25,3,3,0,3
2661,Female,58,984343,26,3,3,0,3
2662,Female,58,841222,14,3,3,0,3
2663,Male,60,987752,34,3,3,0,3
2664,Female,26,1257685,89,0,2,0,0
2665,Male,25,1159276,80,0,2,0,0
2666,Female,34,867044,54,4,4,0,4
2667,Male,29,661550,63,4,4,0,4
2668,Female,58,889167,17,3,3,0,3
2669,Female,29,859269,77,4,4,0,4
2670,Female,26,632672,73,4,4,0,4
2671,Female,32,957113,82,4,4,0,4
2672,Female,63,951535,26,3,3,0,3
2673,Female,25,786049,72,4,4,0,4
2674,Male,44,1465603,33,2,1,0,2
2675,Male,46,336902,54,1,0,0,1
2676,Female,23,1191250,78,0,2,0,0
2677,Female,33,695956,82,4,4,0,4
2678,Female,26,1081362,90,0,2,0,0
2679,Male,57,710411,17,3,3,0,3
2680,Female,37,860319,67,4,4,0,4
2681,Female,27,695206,67,4,4,0,4
2682,Male,35,576059,57,1,0,0,1
2683,Male,52,1032281,11,3,3,0,3
2684,Female,56,1486625,45,2,1,0,2
2685,Male,57,905323,26,3,3,0,3
2686,Male,28,1401303,71,0,2,0,0
2687,Male,49,1439586,28,2,1,0,2
2688,Male,39,484934,36,1,0,0,1
2689,Male,27,760157,58,4,4,0,4
2690,Male,31,643807,73,4,4,0,4
2691,Male,48,1290194,39,2,1,0,2
2692,Male,44,1500000,31,2,1,0,2
2693,Female,45,467692,47,1,0,0,1
2694,Male,54,1000538,28,3,3,0,3
2695,Female,24,1253513,91,0,2,0,0
2696,Female,63,681581,15,3,3,0,3
2697,Male,27,765179,61,4,4,0,4
2698,Female,50,766685,23,3,3,0,3
2699,Male,31,708779,72,4,4,0,4
2700,Female,38,594748,38,1,0,0,1
2701,Female,41,526012,61,1,0,0,1
2702,Female,35,488490,59,1,0,0,1
2703,Male,35,845906,61,4,4,0,4
2704,Male,46,477592,40,1,0,0,1
2705,Female,35,636243,66,4,0,0,4
2706,Male,38,523910,47,1,0,0,1
2707,Male,35,582229,80,4,4,0,4
2708,Female,48,397582,46,1,0,0,1
2709,Male,22,1123908,86,0,2,0,0
2710,Male,50,402756,51,1,0,0,1
2711,Male,54,935875,11,3,3,0,3
2712,Female,35,634602,74,4,4,0,4
2713,Male,50,711383,27,3,3,0,3
2714,Male,49,1500000,34,2,1,0,2
2715,Female,55,1488373,34,2,1,0,2
2716,Female,63,1466271,31,2,1,0,2
2717,Female,25,1333717,84,0,2,0,0
2718,Male,28,717004,70,4,4,0,4
2719,Male,21,842448,71,4,4,0,4
2720,Female,29,1373637,98,0,2,0,0
2721,Female,24,1019504,79,0,2,0,0
2722,Male,32,474653,66,4,4,0,4
2723,Female,43,589694,47,1,0,0,1
2724,Male,36,536950,32,1,0,0,1
2725,Female,24,1103324,85,0,2,0,0
2726,Male,59,841181,23,3,3,0,3
2727,Female,35,626114,31,1,0,0,1
2728,Male,53,1286813,35,2,1,0,2
2729,Male,50,1416191,32,2,1,0,2
2730,Female,27,1143863,77,0,2,0,0
2731,Female,38,525425,42,1,0,0,1
2732,Male,54,1335386,32,2,1,0,2
2733,Male,37,432065,52,1,0,0,1
2734,Male,48,1249483,33,2,1,0,2
2735,Female,40,715790,77,4,4,0,4
2736,Male,23,1238085,85,0,2,0,0
2737,Female,49,1500000,29,2,1,0,2
2738,Female,37,522381,33,1,0,0,1
2739,Female,51,1359797,33,2,1,0,2
2740,Female,55,751927,30,3,3,0,3
2741,Male,33,469686,64,4,4,0,1
2742,Female,58,951939,28,3,3,0,3
2743,Female,55,1500000,32,2,1,0,2
2744,Female,31,749828,68,4,4,0,4
2745,Female,42,593703,39,1,0,0,1
2746,Female,18,1315541,80,0,2,0,0
2747,Male,33,498638,42,1,0,0,1
2748,Female,41,618994,50,1,0,0,1
2749,Male,50,1327153,34,2,1,0,2
2750,Male,51,1498286,28,2,1,0,2
2751,Male,33,699248,81,4,4,0,4
2752,Female,63,1373755,30,2,1,0,2
2753,Male,54,771872,18,3,3,0,3
2754,Male,40,1490811,33,2,1,0,2
2755,Male,28,728995,68,4,4,0,4
2756,Female,38,899013,71,4,4,0,4
2757,Male,57,1450056,33,2,1,0,2
2758,Female,32,1231916,86,0,2,0,0
2759,Male,54,1320789,49,2,1,0,2
2760,Male,41,584236,48,1,0,0,1
2761,Female,22,1216323,68,0,2,0,0
2762,Female,43,541217,43,1,0,0,1
2763,Male,51,1281319,29,2,1,0,2
2764,Male,37,627163,47,1,0,0,1
2765,Male,28,667003,67,4,4,0,4
2766,Male,35,925749,80,4,4,0,4
2767,Female,54,992125,16,3,3,0,3
2768,Male,44,535279,67,1,0,0,1
2769,Male,30,768693,53,4,4,0,4
2770,Male,27,1332211,95,0,2,0,0
2771,Female,42,523325,53,1,0,0,1
2772,Female,58,997984,22,3,3,0,3
2773,Male,45,1369555,33,2,1,0,2
2774,Female,54,1463470,30,2,1,0,2
2775,Female,26,1278682,81,0,2,0,0
2776,Female,50,1308138,40,2,1,0,2
2777,Female,27,1356231,88,0,2,0,0
2778,Female,47,922898,20,3,3,0,3
2779,Male,22,1336593,81,0,2,0,0
2780,Female,30,1062659,87,0,2,0,0
2781,Male,30,1229327,92,0,2,0,0
2782,Female,55,953414,21,3,3,0,3
2783,Male,60,1245159,27,2,3,0,2
2784,Female,33,545193,56,1,0,0,1
2785,Female,41,481909,64,1,0,0,1
2786,Female,47,581796,50,1,0,0,1
2787,Female,29,693812,78,4,4,0,4
2788,Female,41,566735,54,1,0,0,1
2789,Female,38,742015,71,4,4,0,4
2790,Female,43,554913,44,1,0,0,1
2791,Female,42,593259,44,1,0,0,1
2792,Female,27,765695,56,4,4,0,4
2793,Female,50,557293,49,1,0,0,1
2794,Male,58,1112605,16,3,3,0,3
2795,Male,46,792807,53,1,0,0,1
2796,Male,58,1258419,34,2,1,0,2
2797,Male,56,944660,22,3,3,0,3
2798,Female,25,1118008,80,0,2,0,0
2799,Male,51,1487405,30,2,1,0,2
2800,Male,52,995379,17,3,3,0,3
2801,Female,42,752047,42,1,0,0,1
2802,Female,45,510147,38,1,0,0,1
2803,Female,31,636724,68,4,4,0,4
2804,Male,38,831217,58,4,4,0,4
2805,Male,43,510436,44,1,0,0,1
2806,Male,57,1360052,38,2,1,0,2
2807,Male,56,862371,11,3,3,0,3
2808,Female,28,830864,68,4,4,0,4
2809,Female,45,599645,43,1,0,0,1
2810,Female,49,1369966,28,2,1,0,2
2811,Male,62,913682,21,3,3,0,3
2812,Female,52,832779,10,3,3,0,3
2813,Female,46,529808,51,1,0,0,1
2814,Female,25,1220976,89,0,2,0,0
2815,Male,55,972233,19,3,3,0,3
2816,Male,50,343280,50,1,0,0,1
2817,Male,35,487532,51,1,0,0,1
2818,Male,56,995614,15,3,3,0,3
2819,Male,42,264097,47,1,0,0,1
2820,Female,44,468882,60,1,0,0,1
2821,Male,54,917122,18,3,3,0,3
2822,Male,27,864334,81,4,4,0,4
2823,Female,39,868390,54,4,4,0,4
2824,Female,43,474052,47,1,0,0,1
2825,Male,40,474505,41,1,0,0,1
2826,Female,36,631612,62,4,0,0,4
2827,Female,55,1494052,32,2,1,0,2
2828,Female,42,594714,47,1,0,0,1
2829,Female,47,1373972,35,2,1,0,2
2830,Female,39,390542,47,1,0,0,1
2831,Male,39,563594,55,1,0,0,1
2832,Male,46,560218,58,1,0,0,1
2833,Male,33,664849,60,4,4,0,4
2834,Male,26,815964,66,4,4,0,4
2835,Male,46,407872,48,1,0,0,1
2836,Male,52,872990,31,3,3,0,3
2837,Male,63,770962,18,3,3,0,3
2838,Male,36,866676,82,4,4,0,4
2839,Male,43,591371,32,1,0,0,1
2840,Female,27,703122,80,4,4,0,4
2841,Male,34,823034,74,4,4,0,4
2842,Male,24,636069,78,4,4,0,4
2843,Female,47,1436916,45,2,1,0,2
2844,Male,34,632309,50,1,0,0,1
2845,Male,50,488747,42,1,0,0,1
2846,Female,27,699871,75,4,4,0,4
2847,Female,65,790236,27,3,3,0,3
2848,Female,28,1186975,82,0,2,0,0
2849,Male,46,448359,48,1,0,0,1
2850,Male,25,590875,61,4,4,0,4
2851,Female,31,749002,69,4,4,0,4
2852,Male,28,784607,66,4,4,0,4
2853,Female,40,506952,46,1,0,0,1
2854,Male,53,1500000,36,2,1,0,2
2855,Female,21,1165480,82,0,2,0,0
2856,Female,66,1048378,27,3,3,0,3
2857,Male,26,1001681,70,4,4,0,0
2858,Female,27,601289,69,4,4,0,4
2859,Male,62,765110,18,3,3,0,3
2860,Male,44,565175,53,1,0,0,1
2861,Male,55,1246258,31,2,1,0,2
2862,Male,57,909359,24,3,3,0,3
2863,Female,26,1248308,72,0,2,0,0
2864,Female,21,1174927,86,0,2,0,0
2865,Female,31,856781,69,4,4,0,4
2866,Female,65,823082,28,3,3,0,3
2867,Male,29,1327761,100,0,2,0,0
2868,Male,31,667630,71,4,4,0,4
2869,Female,34,757404,66,4,4,0,4
2870,Female,48,843565,29,3,3,0,3
2871,Male,37,734829,87,4,4,0,4
2872,Female,40,497371,50,1,0,0,1
2873,Male,29,770024,74,4,4,0,4
2874,Male,61,841246,32,3,3,0,3
2875,Male,34,443750,54,1,0,0,1
2876,Male,30,704276,80,4,4,0,4
2877,Male,41,1407189,36,2,1,0,2
2878,Male,28,747491,58,4,4,0,4
2879,Male,50,1487888,36,2,1,0,2
2880,Male,52,1004789,29,3,3,0,3
2881,Male,38,539471,52,1,0,0,1
2882,Female,32,762671,61,4,4,0,4
2883,Male,21,1405074,90,0,2,0,0
2884,Female,54,877575,19,3,3,0,3
2885,Male,57,1500000,29,2,1,0,2
2886,Female,27,1351939,79,0,2,0,0
2887,Female,52,1286899,42,2,1,0,2
2888,Male,49,1500000,29,2,1,0,2
2889,Female,58,1374101,34,2,1,0,2
2890,Male,43,503054,47,1,0,0,1
2891,Male,32,1049012,77,0,4,0,0
2892,Male,42,1331356,41,2,1,0,2
2893,Male,30,1203304,84,0,2,0,0
2894,Female,40,607457,55,1,0,0,1
2895,Female,28,988737,66,4,4,0,4
2896,Male,35,961679,69,4,4,0,4
2897,Male,33,322524,44,1,0,0,1
2898,Female,43,407269,41,1,0,0,1
2899,Male,44,389442,44,1,0,0,1
2900,Male,29,762159,65,4,4,0,4
2901,Female,47,1231496,24,2,1,0,2
2902,Male,44,620284,45,1,0,0,1
2903,Male,42,568739,35,1,0,0,1
2904,Male,30,860679,76,4,4,0,4
2905,Male,28,1159860,89,0,2,0,0
2906,Female,51,1477437,47,2,1,0,2
2907,Female,46,439422,43,1,0,0,1
2908,Male,27,1284158,92,0,2,0,0
2909,Female,22,1271777,80,0,2,0,0
2910,Male,54,1217992,36,2,1,0,2
2911,Male,62,804642,29,3,3,0,3
2912,Male,46,1333484,37,2,1,0,2
2913,Male,58,743131,15,3,3,0,3
2914,Female,61,1062940,19,3,3,0,3
2915,Male,56,972306,20,3,3,0,3
2916,Female,25,1304509,81,0,2,0,0
2917,Male,31,649209,71,4,4,0,4
2918,Male,47,1496608,33,2,1,0,2
2919,Male,46,656016,20,3,3,0,3
2920,Female,38,489924,33,1,0,0,1
2921,Female,23,1131387,84,0,2,0,0
2922,Male,54,833144,30,3,3,0,3
2923,Female,49,1465708,40,2,1,0,2
2924,Female,64,853803,15,3,3,0,3
2925,Male,50,1469032,33,2,1,0,2
2926,Female,27,1145859,87,0,2,0,0
2927,Female,29,1239247,88,0,2,0,0
2928,Male,40,505251,47,1,0,0,1
2929,Female,32,865671,81,4,4,0,4
2930,Female,30,706260,80,4,4,0,4
2931,Male,52,1048280,24,3,3,0,3
2932,Female,44,525053,52,1,0,0,1
2933,Female,60,767938,31,3,3,0,3
2934,Male,32,689337,66,4,4,0,4
2935,Male,62,855596,25,3,3,0,3
2936,Male,39,478554,41,1,0,0,1
2937,Female,51,1394694,26,2,1,0,2
2938,Female,46,1439986,36,2,1,0,2
2939,Female,28,1124962,81,0,2,0,0
2940,Male,59,947272,27,3,3,0,3
2941,Female,26,715176,66,4,4,0,4
2942,Male,38,315664,51,1,0,0,1
2943,Male,38,489989,50,1,0,0,1
2944,Female,58,1448992,44,2,1,0,2
2945,Female,38,321319,46,1,0,0,1
2946,Female,26,712801,82,4,4,0,4
2947,Male,27,573375,75,4,4,0,4
2948,Male,54,1447815,42,2,1,0,2
2949,Female,25,1290297,91,0,2,0,0
2950,Female,50,1491503,36,2,1,0,2
2951,Male,49,1401789,45,2,1,0,2
2952,Female,55,707100,21,3,3,0,3
2953,Male,41,743546,67,4,4,0,4
2954,Female,39,372665,45,1,0,0,1
2955,Female,46,1430616,39,2,1,0,2
2956,Male,29,788750,78,4,4,0,4
2957,Female,51,1483608,26,2,1,0,2
2958,Female,59,960112,14,3,3,0,3
2959,Female,46,625005,51,1,0,0,1
2960,Male,29,793119,78,4,4,0,4
2961,Female,43,535191,40,1,0,0,1
2962,Male,50,1409035,32,2,1,0,2
2963,Female,27,1047373,88,0,2,0,0
2964,Male,27,726998,77,4,4,0,4
2965,Female,20,999583,80,0,2,0,0
2966,Male,48,1387234,34,2,1,0,2
2967,Male,61,709913,30,3,3,0,3
2968,Female,36,687296,50,1,0,0,1
2969,Male,45,1297322,39,2,1,0,2
2970,Male,30,798426,76,4,4,0,4
2971,Male,57,862544,20,3,3,0,3
2972,Male,29,1352879,97,0,2,0,0
2973,Female,28,732596,85,4,4,0,4
2974,Male,60,945076,21,3,3,0,3
2975,Male,42,1499070,44,2,1,0,2
2976,Female,25,1247097,87,0,2,0,0
2977,Female,22,1133341,93,0,2,0,0
2978,Male,41,491515,41,1,0,0,1
2979,Female,41,1331072,23,2,1,0,2
2980,Female,55,1003423,24,3,3,0,3
2981,Female,44,444689,46,1,0,0,1
2982,Male,29,789084,81,4,4,0,4
2983,Female,35,622103,75,4,4,0,4
2984,Female,45,433757,34,1,0,0,1
2985,Male,53,1288826,44,2,1,0,2
2986,Female,62,831563,21,3,3,0,3
2987,Female,32,383144,47,1,0,0,1
2988,Male,20,1223203,95,0,2,0,0
2989,Male,26,716430,67,4,4,0,4
2990,Male,58,1496879,42,2,1,0,2
2991,Female,43,602826,48,1,0,0,1
2992,Female,25,1141985,87,0,2,0,0
2993,Male,42,435347,53,1,0,0,1
2994,Female,28,1084131,78,0,2,0,0
2995,Female,47,1435858,33,2,1,0,2
2996,Male,41,642045,41,1,0,0,1
2997,Male,57,766885,29,3,3,0,3
2998,Male,55,977146,20,3,3,0,3
2999,Male,37,439009,55,1,0,0,1
3000,Female,62,968805,17,3,3,0,3
